registros,Crit_Julg,Cmp_Gru,I_Cmp,I_Und,DS_ITCP_MODELO_VERSAO,Pref_Nac,Vant ??,Sustent,Pref_Adic,Vant Adic ??,Tipo_Obj,CritVal,Vl_Sigilo,Tp_Reduc,,
1,Menor Valor,Não tem Grupo,ARROZ,"PACOTE 5,00 KG",UND,Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ,PACOTE 5KG,PACOTE 5 KG,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ,PACOTE 5KG,pct,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ,PACOTE 5KG,UNID,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ,PACOTE COM 05 QUILOS,NULL,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ,"PACOTE 5,00 KG","ARROZ, TIPO 1",Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ,"PACOTE 5,00 KG",B. DICA,Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ,"PACOTE 5,00 KG",BONARE,Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ,"PACOTE 5,00 KG",DA DINDA,Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ,"PACOTE 5,00 KG",DE MERCADO,Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ,"PACOTE 5,00 KG",fardo com 6 pacotes de 5 kg,Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ,"PACOTE 5,00 KG",KUMBUCA,Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ,"PACOTE 1,00 KG","PACOTE 1,00 KG",Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ,QUILOGRAMA,ARROZ INTEGRAL KG,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ,QUILOGRAMA,Arroz integral parboilizado tipo I - Classe longo,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ,QUILOGRAMA,ARROZ NEGRO.,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ,QUILOGRAMA,3738,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ,PCT,PURO GRÃO,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ,PACOTE DE 01 KG,Nacional,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ,PACOTE DE 5 KG,MOMIJI,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ,PACOTES,NULL,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ,"PACOTE 5,00 KG",PERBOLIZADO TIPO 01 PCT 5KG,Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ,"PACOTE 1,00 KG",SAMUKA,Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ,PACOTE 5 KG,NACIONAL,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ,"PACOTE 5,00 KG",ARROZ,Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ,"PACOTE 5,00 KG","ARROZ, TIPO 1",Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ,"PACOTE 5,00 KG",5,Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ,"PACOTE 5,00 KG",Arroz Parabolizado,Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ,"PACOTE 5,00 KG",ARROZ PCT 5KG,Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ,"PACOTE 1,00 KG",embalagem contendo 1 Kg,Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ,"PACOTE 1,00 KG",AGULHINHA,Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ,"PACOTE 1,00 KG",Arroz branco,Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ,"PACOTE 1,00 KG",CATAME,Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ,KG,primavera,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ,KG,UND,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ,LOTE,NULL,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ,PACOTE,ARROZ TIPO 01 KG,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ,PACOTE,FACCIO,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ,PACOTE,Pct,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ,FARDO 6PCX5KG,PRATO RICO,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ,FARDO 6X5KG,Nacional,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ,FARDO C/ 30 KG,FACCIO,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ,"CAIXA 00000010,00 KG",NULL,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ,"EMBALAGEM 250,0000 G",Gêneros Alimentícios,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ,"FARDO 00000010,00 KG",urbano,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ,"FARDO 30,00 KG",Arroz branco tipo 1,Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ IN - NATURA,UNIDADE,NAO SE APLICA,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ IN - NATURA,UNIDADE,NESTLE,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ IN - NATURA,SACO C/ 1 QUILOGRAMA,Saco c/ 1 kg,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Grupo 7,ARROZ,"SACO 1,00 KG",GÊNEROS ALIMENTICIOS,Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Grupo 7,ARROZ BENEFICIADO,"EMBALAGEM 1,00 KG",NULL,Não,0,NÃO INFORMADO,Não,0,Bens Comuns,Valor Máximo Aceitável,Não,Percentual,,
1,Menor Valor,Grupo 7,ARROZ BENEFICIADO,"EMBALAGEM 5,00 KG","Embalagem 5,00 KG",Não,0,NÃO INFORMADO,Não,0,Bens Comuns,Valor Estimado,Não,Não se Aplica,,
1,Menor Valor,Grupo 7,ARROZ BENEFICIADO,"EMBALAGEM 5,00 KG",NAO INFORMADO,Não,0,NÃO INFORMADO,Não,0,Bens Comuns,Valor Máximo Aceitável,Não,Monetário,,
1,Menor Valor,Grupo 7,ARROZ BENEFICIADO,"EMBALAGEM 5,00 KG",PACOTE,Não,0,NÃO INFORMADO,Não,0,Bens Comuns,Valor Máximo Aceitável,Não,Não se Aplica,,
1,Menor Valor,Grupo 7,ARROZ,"PACOTE 1,00 KG",NULL,Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Grupo 7,ARROZ,"PACOTE 1,00 KG",PCT 1KG / INTEGRAL,Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Grupo 7,ARROZ,"PACOTE 1,00 KG",PCT 1KG / VERMELHO,Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Grupo 7,ARROZ,"PACOTE 5,00 KG",BOA SAFRA,Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Grupo 7,ARROZ,"PACOTE 5,00 KG",gol,Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Grupo 7,ARROZ,PCT,NULL,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Grupo 8,ARROZ,EMBALAGEM,NULL,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Grupo 8,ARROZ,"PACOTE 5,00 KG",NULL,Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Grupo 8,ARROZ,"SACO 1,00 KG",BEM CASEIRO,Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Grupo 8,ARROZ BENEFICIADO,QUILOGRAMA,KG,Não,0,NÃO INFORMADO,Não,0,Bens Comuns,Valor Máximo Aceitável,Não,Percentual,,
1,Menor Valor,Grupo 9,ARROZ IN - NATURA,QUILOGRAMA,NULL,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Grupo 9,ARROZ,"PACOTE 5,00 KG",NAO INFORMADO,Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Grupo 6,FARINHA ARROZ,QUILOGRAMA,NULL,Não,0,NÃO INFORMADO,Não,0,Bens Comuns,Valor Estimado,Não,Percentual,,
1,Menor Valor,Grupo 6,ARROZ BENEFICIADO,QUILOGRAMA,TIO URBANO,Não,0,NÃO INFORMADO,Não,0,Bens Comuns,Valor Estimado,Sim,Monetário,,
1,Menor Valor,Grupo 4,ARROZ,EMBALAGEM DE 05 KG,NULL,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Grupo 4,ARROZ,"PACOTE 5,00 KG",BOA SAFRA,Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Grupo 4,ARROZ,"PACOTE 5,00 KG",camil,Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Grupo 4,ARROZ,"PACOTE 5,00 KG",tio jorge,Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Grupo 4,ARROZ,QUILOGRAMA,emoções,Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Grupo 4,ARROZ,QUILOGRAMA,MESTRE CUCA,Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Grupo 6,ARROZ,30G,NAO INFORMADO,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Grupo 6,ARROZ,EMBALAGEM DE 500 G,PCT 500G,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Grupo 6,ARROZ,PACOTE 5 KG,NAO INFORMADO,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Grupo 6,ARROZ,"PACOTE 5,00 KG",NAO INFORMADO,Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Grupo 6,ARROZ,UNIDADE,NULL,Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Grupo 6,ARROZ BENEFICIADO,"EMBALAGEM 5,00 KG",arroz tipo 1,Não,0,NÃO INFORMADO,Não,0,Bens Comuns,Valor Estimado,Não,Monetário,,
1,Menor Valor,Grupo 6,ARROZ BENEFICIADO,QUILOGRAMA,CELIA,Não,0,NÃO INFORMADO,Não,0,Bens Comuns,Valor Máximo Aceitável,Não,Monetário,,
1,Menor Valor,Não tem Grupo,ARROZ IN - NATURA,FARDO C/30KG,NULL,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Grupo 9,FARINHA ARROZ,UNIDADE,"FARINHAS,AMIDOS,FÉCULAS,FLOCOS,CORRELATOS E MASSAS",Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não se Aplica,ARROZ IN - NATURA,FARDO DE 30 KG,NAO SE APLICA,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ IN - NATURA,KG,ARROZ PARB 1KG,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ IN - NATURA,KG,pacote de 1Kg,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ IN - NATURA,KG,RAROZ,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Grupo 9,ARROZ,QUILOGRAMA,Embalagem contendo 1Kg.,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Grupo 9,ARROZ,"SACO 1,00 KG",AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS,Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Grupo 9,ARROZ BENEFICIADO,EMB,NAO INFORMADO,Não,0,NÃO INFORMADO,Não,0,Bens Comuns,Valor Máximo Aceitável,Não,Não se Aplica,,
1,Menor Valor,Grupo 9,ARROZ BENEFICIADO,QUILOGRAMA,KG,Não,0,NÃO INFORMADO,Não,0,Bens Comuns,Valor Máximo Aceitável,Não,Percentual,,
1,Menor Valor,Não tem Grupo,ARROZ IN - NATURA,EMB COM 5KG,NULL,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ IN - NATURA,FARDO,NAO SE APLICA,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ IN - NATURA,FARDO 30 KG,NAO SE APLICA,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ IN - NATURA,PCTO 005 KG,NULL,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ IN - NATURA,PCTO5KG,NULL,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ IN - NATURA,QUILO,DALON,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ IN - NATURA,QUILOGRAMA,ARROZ 7CEREAIS,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ IN - NATURA,QUILOGRAMA,ARROZ INTEGRAL,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ IN - NATURA,QUILOGRAMA,ARROZ TIPO I,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ IN - NATURA,QUILOGRAMA,não possui,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ IN - NATURA,QUILOGRAMA,PACOTE 1 KG,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ IN - NATURA,QUILOGRAMA,v,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ IN - NATURA,SACA,ALIMENTÍCIO,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ IN - NATURA,PACOTE,Parboilizado - Tipo 1,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ IN - NATURA,PACOTE 01 QUILOS,Pct 1 kg,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ IN - NATURA,PACOTE 5 KG,ARROZ,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ IN - NATURA,PACOTE 5 KG,PCT,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ IN - NATURA,PACOTE COM 1KG,NAO SE APLICA,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Não tem Grupo,ARROZ IN - NATURA,PACOTE DE 1KG,NULL,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Grupo 16,ARROZ,"PACOTE 5,00 KG","PACOTE 5,00 KG",Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Grupo 16,ARROZ,"SACO 1,00 KG",alimento,Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Grupo 16,FARINHA ARROZ,"EMBALAGEM 500,00 G",pacote 500,Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Grupo 17,FARINHA ARROZ,UNIDADE,NAO INFORMADO,Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Grupo 18,ARROZ IN - NATURA,QUILOGRAMA,NAO INFORMADO,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Grupo 1,FARINHA ARROZ,"LATA 400,00 G",MARIZA,Não,0,NÃO INFORMADO,Não,0,Bens Comuns,Valor Estimado,Sim,Monetário,,
1,Menor Valor,Grupo 1,FARINHA ARROZ,"LATA 400,00 G",NUTRILON,Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Grupo 10,ARROZ,"PACOTE 5,00 KG","PACOTE 5,00 KG",Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Grupo 10,ARROZ,QUILOGRAMA,1KG,Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Grupo 11,ARROZ BENEFICIADO,"EMBALAGEM 5,00 KG",CONCHA DE OURO,Não,0,NÃO INFORMADO,Não,0,Bens Comuns,Valor Estimado,Não,Monetário,,
1,Menor Valor,Grupo 13,ARROZ,EMB. 500 GRAMAS,NULL,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Grupo 13,ARROZ,"PACOTE 5,00 KG",CONHA DE OURO,Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Grupo 13,ARROZ BENEFICIADO,"EMBALAGEM 1,00 KG",1697,Não,0,NÃO INFORMADO,Não,0,Bens Comuns,Valor Estimado,Não,Não se Aplica,,
1,Menor Valor,Grupo 13,ARROZ BENEFICIADO,QUILOGRAMA,NAO INFORMADO,Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Grupo 14,ARROZ IN - NATURA,EMB 5KG,EMBALAGEM DE 5 KG,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Grupo 14,ARROZ BENEFICIADO,"EMBALAGEM 1,00 KG",URBANO,Não,0,NÃO INFORMADO,Não,0,Bens Comuns,Valor Máximo Aceitável,Não,Monetário,,
1,Menor Valor,Grupo 14,ARROZ BENEFICIADO,GRAMA,NAO INFORMADO,Não,0,NÃO INFORMADO,Não,0,Bens Comuns,Valor Estimado,Não,Não se Aplica,,
1,Menor Valor,Grupo 15,ARROZ,"PACOTE 5,00 KG","PACOTE 5,00 KG",Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Grupo 12,ARROZ BENEFICIADO,QUILOGRAMA,NAO INFORMADO,Não,0,NÃO INFORMADO,Não,0,Bens Comuns,Valor Máximo Aceitável,Não,Não se Aplica,,
1,Menor Valor,Grupo 19,FARINHA ARROZ,UNIDADE,NÃO SE APLICA,Não,0,NÃO INFORMADO,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Grupo 2,ARROZ IN - NATURA,KILOGRAMA,NAO INFORMADO,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Grupo 2,ARROZ,EMBALAGEM,NULL,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Grupo 2,ARROZ,KG,GAMA LOPES,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Grupo 2,ARROZ,KG,ITAGUARY,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
1,Menor Valor,Grupo 2,ARROZ,KG,NACIONAL,Não,0,NÃO SUSTENTAVEL,Não,0,Não se Aplica,Não se Aplica,Não se Aplica,Não se Aplica,,
